FECHA,MES,RANGO HORARIO,DIA SEMANA,DISTRITO,LUGAR DEL ACCIDENTE,NUM PARTE,NUM VICTIMAS,TIPO ACCIDENTE,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-09-12,SEPTIEMBRE,DE 5:00 A 5:59,MIERCOLES,CENTRO,PLAZA DEL EMPERADOR CARLOS V NUM  8,2018/9910,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-09-12,SEPTIEMBRE,DE 9:00 A 9:59,MIERCOLES,TETUAN,CALLE DE BRAVO MURILLO NUM  299,2018/10044,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 55 A 59 
2018-09-12,SEPTIEMBRE,DE 16:00 A 16:59,MIERCOLES,CHAMBERI,CALLE DE JOSE ABASCAL NUM50,2018/10001,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 30 A 34 
2018-09-12,SEPTIEMBRE,DE 20:00 A 20:59,MIERCOLES,VICALVARO,CALLE DE TORREJON DE LA CALZADA NUM  75,2018/9998,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 55 A 59 
2018-09-13,SEPTIEMBRE,DE 14:00 A 14:59,JUEVES,VILLAVERDE,CALLE DEL DIAMANTE - CARRETERA DE VILLAVERDE A VALLECAS0,2018/10173,2,ATROPELLO                               ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-09-14,SEPTIEMBRE,DE 16:00 A 16:59,VIERNES,SALAMANCA,CALLE DE ALCALA NUM75,2018/10068,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-14,SEPTIEMBRE,DE 19:00 A 19:59,VIERNES,CHAMARTIN,CALLE DE LOPEZ DE HOYOS - CALLE DE FRANCISCO SILVELA0,2018/10074,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-09-15,SEPTIEMBRE,DE 5:00 A 5:59,SABADO,MORATALAZ,AVENIDA DEL DOCTOR GARCIA TAPIA - CALLE  ARROYO DE LA MEDIA LEGUA  0,2018/10332,3,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-09-15,SEPTIEMBRE,DE 12:00 A 12:59,SABADO,HORTALEZA,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA0,2018/10249,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 65 A 69 
2018-09-15,SEPTIEMBRE,DE 12:00 A 12:59,SABADO,HORTALEZA,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA0,2018/10249,1,COLISION DOBLE                          ,CONDUCTOR,NO ASIGNADO,IL                                      ,DE 50 A 54 
2018-09-16,SEPTIEMBRE,DE 13:00 A 13:59,DOMINGO,MONCLOA-ARAVACA,PLAZA DE LA REPUBLICA DE CHILE 0,2018/10634,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-09-16,SEPTIEMBRE,DE 15:00 A 15:59,DOMINGO,LATINA,CALLE DE CAMARENA NUM 167,2018/10205,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-09-16,SEPTIEMBRE,DE 20:00 A 20:59,DOMINGO,MONCLOA-ARAVACA,CUESTA DE SAN VICENTE NUM36,2018/10185,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-16,SEPTIEMBRE,DE 20:00 A 20:59,DOMINGO,MONCLOA-ARAVACA,CUESTA DE SAN VICENTE NUM36,2018/10185,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 65 A 69 
2018-09-17,SEPTIEMBRE,DE 9:00 A 9:59,LUNES,VILLAVERDE,AVENIDA DE LOS ROSALES - CARRETERA DE VILLAVERDE A VALLECAS  0,2018/10226,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-09-17,SEPTIEMBRE,DE 12:00 A 12:59,LUNES,CIUDAD LINEAL,CALLE DE ALCALA NUM414,2018/10390,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-09-18,SEPTIEMBRE,DE 8:00 A 8:59,MARTES,USERA,AVENIDA DE LOS POBLADOS - CALLE DEL CAMINO VIEJO DE VILLAVERDE  0,2018/10497,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 30 A 34 
2018-09-18,SEPTIEMBRE,DE 15:00 A 15:59,MARTES,CHAMARTIN,AVENIDA DE PIO XII - CALLE DE JEREZ  0,2018/10325,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-09-19,SEPTIEMBRE,DE 9:00 A 9:59,MIERCOLES,CARABANCHEL,GLORIETA DEL MARQUES DE VADILLO NUM  1,2018/10315,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 30 A 34 
2018-09-19,SEPTIEMBRE,DE 9:00 A 9:59,MIERCOLES,LATINA,AVENIDA DE PORTUGAL NUM  1,2018/10366,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-09-19,SEPTIEMBRE,DE 21:00 A 21:59,MIERCOLES,CARABANCHEL,PARQUE DE MADRID RIO (RIBERA OESTE) KM. 5600,2018/10681,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HG                                      ,DE 40 A 44 
2018-09-20,SEPTIEMBRE,DE 10:00 A 10:59,JUEVES,CENTRO,CUESTA DE LA VEGA  0,2018/10610,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 45 A 49 
2018-09-20,SEPTIEMBRE,DE 10:00 A 10:59,JUEVES,CHAMBERI,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM 54,2018/10441,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-09-20,SEPTIEMBRE,DE 16:00 A 16:59,JUEVES,HORTALEZA,CALLE DE ALCORISA - CALLE DE SILVANO 0,2018/10475,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 10 A 14 
2018-09-21,SEPTIEMBRE,DE 16:00 A 16:59,VIERNES,LATINA,AVENIDA DE PORTUGAL NUM  99,2018/10534,2,ATROPELLO                               ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-09-22,SEPTIEMBRE,DE 11:00 A 11:59,SABADO,FUENCARRAL-EL PARDO,CARRETERA DE SOMONTES AL PALACIO DE LA REAL QUINTA NUM 5,2018/10646,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-09-22,SEPTIEMBRE,DE 12:00 A 12:59,SABADO,CIUDAD LINEAL,CALLE DE ALCALA NUM279,2018/10835,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-09-22,SEPTIEMBRE,DE 14:00 A 14:59,SABADO,CHAMARTIN,AVENIDA DE CONCHA ESPINA NUM6,2018/10564,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-22,SEPTIEMBRE,DE 14:00 A 14:59,SABADO,FUENCARRAL-EL PARDO,CALLE DE MARBELLA NUM 69,2018/10549,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE MAS DE 74  
2018-09-22,SEPTIEMBRE,DE 22:00 A 22:59,SABADO,MONCLOA-ARAVACA,CALLE DE TUTOR - CALLE DEL REY FRANCISCO0,2018/11801,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-23,SEPTIEMBRE,DE 8:00 A 8:59,DOMINGO,CENTRO,CALLE DE TOLEDO NUM28,2018/10585,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-09-23,SEPTIEMBRE,DE 9:00 A 9:59,DOMINGO,LATINA,PARQUE DE LAS CRUCES  0,2018/10580,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 55 A 59 
2018-09-24,SEPTIEMBRE,DE 9:00 A 9:59,LUNES,CARABANCHEL,AVENIDA DE OPORTO - CALLE DE PORTALEGRE 0,2018/10641,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-24,SEPTIEMBRE,DE 11:00 A 11:59,LUNES,VILLA DE VALLECAS,CALLE  REAL DE ARGANDA NUM  10,2018/10723,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 18 A 20 
2018-09-25,SEPTIEMBRE,DE 8:00 A 8:59,MARTES,ARGANZUELA,PLAZA DE FRANCISCO MORANO NUM  3,2018/10626,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-09-25,SEPTIEMBRE,DE 14:00 A 14:59,MARTES,VILLA DE VALLECAS,CALLE DE PUENTELARRA NUM 7,2018/10721,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-09-25,SEPTIEMBRE,DE 15:00 A 15:59,MARTES,CENTRO,CALLE DE LA PUEBLA - CALLE DEL BARCO 0,2018/11021,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-09-25,SEPTIEMBRE,DE 16:00 A 16:59,MARTES,RETIRO,CALLE DE O'DONNELL NUM50,2018/10688,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-25,SEPTIEMBRE,DE 23:00 A 23:59,MARTES,CHAMARTIN,CALLE DE VITRUVIO - PASEO DE LA CASTELLANA  ,2018/10718,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 35 A 39 
2018-09-26,SEPTIEMBRE,DE 17:00 A 17:59,MIERCOLES,CENTRO,CALLE DE CARRANZA NUM 27,2018/11180,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-09-26,SEPTIEMBRE,DE 19:00 A 19:59,MIERCOLES,RETIRO,CALLE DE ESPALTER - CALLE DE LOPE DE RUEDA 0,2018/10786,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-09-26,SEPTIEMBRE,DE 19:00 A 19:59,MIERCOLES,SALAMANCA,CALLE DE ALCALA NUM155,2018/10876,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-27,SEPTIEMBRE,DE 14:00 A 14:59,JUEVES,CHAMARTIN,CALLE DE FELIX BOIX NUM  16,2018/11002,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-27,SEPTIEMBRE,DE 17:00 A 17:59,JUEVES,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA NUM  306,2018/11034,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-09-27,SEPTIEMBRE,DE 20:00 A 20:59,JUEVES,VICALVARO,AVENIDA DE BRASILIA - CALLE DE TORREJON DE LA CALZADA  0,2018/10824,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-09-28,SEPTIEMBRE,DE 8:00 A 8:59,VIERNES,MONCLOA-ARAVACA,CARRETERA DE RODAJOS  0,2018/10849,2,ATROPELLO                               ,CONDUCTOR,HOMBRE,HG                                      ,DE 30 A 34 
2018-09-28,SEPTIEMBRE,DE 10:00 A 10:59,VIERNES,SALAMANCA,CALLE DE GOYA NUM  18,2018/11134,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-09-28,SEPTIEMBRE,DE 13:00 A 13:59,VIERNES,CIUDAD LINEAL,CALLE DE FEDERICO GUTIERREZ - CALLE DE JOSE DEL HIERRO 0,2018/10922,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-28,SEPTIEMBRE,DE 15:00 A 15:59,VIERNES,CIUDAD LINEAL,CALLE DE LOPEZ DE HOYOS NUM 322,2018/11015,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-09-28,SEPTIEMBRE,DE 20:00 A 20:59,VIERNES,VILLA DE VALLECAS,CALLE DE CABEZA MESADA NUM  5,2018/10898,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 45 A 49 
2018-09-28,SEPTIEMBRE,DE 22:00 A 22:59,VIERNES,TETUAN,CALLE DE BRAVO MURILLO NUM  180,2018/11108,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-09-29,SEPTIEMBRE,DE 12:00 A 12:59,SABADO,FUENCARRAL-EL PARDO,CARRETERA DE PARDO A FUENCARRAL KM.  7,2018/10953,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-09-29,SEPTIEMBRE,DE 15:00 A 15:59,SABADO,RETIRO,CALLE DE ABTAO - CALLE DE CAVANILLES 0,2018/10930,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-09-29,SEPTIEMBRE,DE 19:00 A 19:59,SABADO,VILLAVERDE,CALLE DE BENITA LOPEZ NUM66,2018/10976,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 6 A 9  
2018-09-29,SEPTIEMBRE,DE 23:00 A 23:59,SABADO,SALAMANCA,CALLE DE CARTAGENA - CALLE DE MARTINEZ IZQUIERDO 0,2018/11047,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-09-30,SEPTIEMBRE,DE 10:00 A 10:59,DOMINGO,CIUDAD LINEAL,CALLE DE MALMOE - PLAZA DE ALSACIA0,2018/11007,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-09-30,SEPTIEMBRE,DE 12:00 A 12:59,DOMINGO,MONCLOA-ARAVACA,CAMINO DEL PRINCIPE NUM  2,2018/11163,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HG                                      ,DE 55 A 59 
2018-10-01,OCTUBRE,DE 11:00 A 11:59,LUNES,CARABANCHEL,GLORIETA DEL VALLE DE ORO NUM  2,2018/11320,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 60 A 64 
2018-10-01,OCTUBRE,DE 22:00 A 22:59,LUNES,CHAMBERI,CALLE DE ELOY GONZALO - CALLE DEL CASTILLO 0,2018/11111,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-02,OCTUBRE,DE 15:00 A 15:59,MARTES,CENTRO,GLORIETA DE SAN VICENTE - JARDIN DEL PALACIO REAL0,2018/11543,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-10-02,OCTUBRE,DE 19:00 A 19:59,MARTES,CENTRO,CALLE  MAYOR NUM1,2018/11276,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-02,OCTUBRE,DE 20:00 A 20:59,MARTES,CENTRO,CALLE DE LA MAGDALENA - CALLE DE LAVAPIES  0,2018/11201,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-03,OCTUBRE,DE 15:00 A 15:59,MIERCOLES,SAN BLAS,AVENIDA DE CANILLEJAS A VICALVARO - CALLE DEL CANAL DE BOSFORO  0,2018/11262,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-03,OCTUBRE,DE 17:00 A 17:59,MIERCOLES,CHAMBERI,CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS 0,2018/11259,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-03,OCTUBRE,DE 18:00 A 18:59,MIERCOLES,CHAMARTIN,CALLE DE DOLORES SANCHEZ CARRASCOSA - CALLE DE MATEO INURRIA 0,2018/11264,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-04,OCTUBRE,DE 19:00 A 19:59,JUEVES,MONCLOA-ARAVACA,CARRETERA DEL TELEFERICO - PASEO DEL ROBLEDAL 0,2018/11409,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 15 A 17 
2018-10-04,OCTUBRE,DE 21:00 A 21:59,JUEVES,CARABANCHEL,GLORIETA DEL MARQUES DE VADILLO NUM  6,2018/11339,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-10-05,OCTUBRE,DE 10:00 A 10:59,VIERNES,MONCLOA-ARAVACA,CARRETERA DE LA CIUDAD UNIVERSITARIA NUM0,2018/11497,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 65 A 69 
2018-10-05,OCTUBRE,DE 11:00 A 11:59,VIERNES,TETUAN,CALLE DE BRAVO MURILLO NUM  296,2018/11594,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-10-06,OCTUBRE,DE 11:00 A 11:59,SABADO,VICALVARO,ACCESO  RADIAL 3 - AVENIDA DE DAROCA 0,2018/11387,1,CHOQUE CON OBJETO FIJO                  ,CONDUCTOR,HOMBRE,HL                                      ,DE 65 A 69 
2018-10-06,OCTUBRE,DE 19:00 A 19:59,SABADO,MONCLOA-ARAVACA,CARRETERA DEL TELEFERICO - PASEO DEL ROBLEDAL 0,2018/11475,1,CHOQUE CON OBJETO FIJO                  ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-10-07,OCTUBRE,DE 9:00 A 9:59,DOMINGO,MORATALAZ,CALLE DE JOSE BERGAMIN NUM  30,2018/11500,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 15 A 17 
2018-10-07,OCTUBRE,DE 13:00 A 13:59,DOMINGO,FUENCARRAL-EL PARDO,CALLE DE NUESTRA SEORA DE VALVERDE - CARRETERA DE FUENCARRAL A ALCOBENDAS  0,2018/11510,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE MAS DE 74  
2018-10-07,OCTUBRE,DE 15:00 A 15:59,DOMINGO,CENTRO,CALLE DEL DOCTOR MATA NUM2,2018/11485,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-07,OCTUBRE,DE 21:00 A 21:59,DOMINGO,CENTRO,GRAN VIA DE SAN FRANCISCO NUM  9,2018/11962,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-10-08,OCTUBRE,DE 12:00 A 12:59,LUNES,VILLA DE VALLECAS,AVENIDA DE SANTA EUGENIA - CALLE DE LA VIRGEN DE LAS VIAS0,2018/11578,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-08,OCTUBRE,DE 20:00 A 20:59,LUNES,LATINA,CALLE  VIA CARPETANA - CALLE DE GALLUR  0,2018/11614,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-10-09,OCTUBRE,DE 16:00 A 16:59,MARTES,CENTRO,PLAZA DE JACINTO BENAVENTE NUM 1,2018/11760,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-10-09,OCTUBRE,DE 16:00 A 16:59,MARTES,MONCLOA-ARAVACA,PLAZA DEL CARDENAL CISNEROS NUM1,2018/11770,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 35 A 39 
2018-10-09,OCTUBRE,DE 19:00 A 19:59,MARTES,SALAMANCA,CALLE DE AGUIRRE - CALLE DE O'DONNELL0,2018/11617,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 30 A 34 
2018-10-09,OCTUBRE,DE 22:00 A 22:59,MARTES,SALAMANCA,CALLE DE SERRANO NUM  44,2018/11666,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-10,OCTUBRE,DE 12:00 A 12:59,MIERCOLES,PUENTE DE VALLECAS,CALLE DEL TRANVIA DE ARGANDA NUM  1,2018/11900,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 30 A 34 
2018-10-10,OCTUBRE,DE 13:00 A 13:59,MIERCOLES,CHAMBERI,CALLE DE RIOS ROSAS NUM  40,2018/11736,2,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 21 A 24 
2018-10-10,OCTUBRE,DE 21:00 A 21:59,MIERCOLES,TETUAN,CALLE DE BRAVO MURILLO NUM  109,2018/12083,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-10,OCTUBRE,DE 22:00 A 22:59,MIERCOLES,CIUDAD LINEAL,CALLE DE GUTIERRE DE CETINA NUM21,2018/12192,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 10 A 14 
2018-10-11,OCTUBRE,DE 14:00 A 14:59,JUEVES,RETIRO,CALLE DE SANCHEZ BARCAIZTEGUI NUM 7,2018/11752,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 55 A 59 
2018-10-13,OCTUBRE,DE 4:00 A 4:59,SABADO,ARGANZUELA,CALLE DE CACERES - CALLE DE EMBAJADORES 0,2018/11857,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-13,OCTUBRE,DE 11:00 A 11:59,SABADO,MONCLOA-ARAVACA,CAMINO DEL ZARZON KM. 10,2018/11934,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-13,OCTUBRE,DE 21:00 A 21:59,SABADO,SALAMANCA,CALLE DE LAGASCA NUM  87,2018/11914,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-14,OCTUBRE,DE 17:00 A 17:59,DOMINGO,SAN BLAS,CALLE DE ESTOCOLMO - CALLE DE MARIA SEVILLA DIAGO0,2018/11967,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-10-14,OCTUBRE,DE 19:00 A 19:59,DOMINGO,FUENCARRAL-EL PARDO,CALLE DE COLLADO DE CERRO MALEJO - CALLE DE LA MASO 0,2018/11961,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 15 A 17 
2018-10-14,OCTUBRE,DE 22:00 A 22:59,DOMINGO,CHAMBERI,CALLE DE ZURBANO NUM  31,2018/11941,1,CHOQUE CON OBJETO FIJO                  ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-14,OCTUBRE,DE 23:00 A 23:59,DOMINGO,CENTRO,CALLE DE ATOCHA NUM96,2018/11986,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-15,OCTUBRE,DE 14:00 A 14:59,LUNES,CIUDAD LINEAL,AVENIDA DE DAROCA NUM 90,2018/12091,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 50 A 54 
2018-10-16,OCTUBRE,DE 12:00 A 12:59,MARTES,ARGANZUELA,CALLE DE BUSTAMANTE NUM  9,2018/12067,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-10-16,OCTUBRE,DE 14:00 A 14:59,MARTES,MONCLOA-ARAVACA,CALLE DE FERRAZ - CALLE DE IRUN0,2018/12456,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 18 A 20 
2018-10-16,OCTUBRE,DE 15:00 A 15:59,MARTES,CIUDAD LINEAL,CALLE DE EMETERIO CAST NUM 1,2018/12171,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-10-16,OCTUBRE,DE 19:00 A 19:59,MARTES,TETUAN,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO0,2018/12180,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 40 A 44 
2018-10-16,OCTUBRE,DE 20:00 A 20:59,MARTES,SALAMANCA,CALLE DE MARIA DE MOLINA - CALLE DE VELAZQUEZ 0,2018/12093,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-17,OCTUBRE,DE 20:00 A 20:59,MIERCOLES,CENTRO,CALLE  GRAN VIA - CALLE DE JACOMETREZO  0,2018/12544,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 30 A 34 
2018-10-17,OCTUBRE,DE 20:00 A 20:59,MIERCOLES,CENTRO,CALLE DE LA COLEGIATA - CALLE DE TOLEDO 0,2018/12469,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-10-18,OCTUBRE,DE 7:00 A 7:59,JUEVES,MONCLOA-ARAVACA,AVENIDA DE PABLO IGLESIAS - AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI  0,2018/12440,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-10-18,OCTUBRE,DE 17:00 A 17:59,JUEVES,CIUDAD LINEAL,AVENIDA DE DONOSTIARRA NUM  23,2018/12233,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-10-19,OCTUBRE,DE 15:00 A 15:59,VIERNES,TETUAN,CALLE DE ORENSE NUM33,2018/12274,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-20,OCTUBRE,DE 9:00 A 9:59,SABADO,HORTALEZA,AVENIDA DE LAS AZALEAS - AVENIDA DEL ARROYO DEL SANTO  0,2018/12369,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-10-20,OCTUBRE,DE 11:00 A 11:59,SABADO,MONCLOA-ARAVACA,CALLE DE ANICETO MARINAS NUM26,2018/12454,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 30 A 34 
2018-10-20,OCTUBRE,DE 13:00 A 13:59,SABADO,MORATALAZ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM  126,2018/12611,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-10-20,OCTUBRE,DE 20:00 A 20:59,SABADO,SALAMANCA,CALLE DE ALCALA - CALLE DE ALMERIA0,2018/12327,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HG                                      ,DE 50 A 54 
